LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LID00031755,44,38311,160503,626,17,4,4.17,12,0.84,Master's,Unemployed,Married,No,No,Home,No,1
LID00031756,48,63717,178129,438,111,4,8.43,36,0.12,High School,Full-time,Single,No,Yes,Business,Yes,0
LID00031757,61,124614,86534,589,116,3,20.98,12,0.84,High School,Full-time,Single,No,Yes,Auto,No,0
LID00031758,49,96332,69019,309,55,4,24.06,12,0.65,High School,Full-time,Married,No,Yes,Business,Yes,0
LID00031759,69,132737,44446,623,103,2,21.04,24,0.4,High School,Full-time,Divorced,Yes,Yes,Auto,No,0
LID00031760,47,60720,191165,691,65,3,10.92,60,0.37,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,0
LID00031761,35,55322,109038,572,20,3,20.41,48,0.77,High School,Unemployed,Married,Yes,No,Auto,Yes,1
LID00031762,33,106889,63941,668,61,4,13.74,36,0.89,Bachelor's,Full-time,Divorced,No,No,Auto,No,0
LID00031763,52,62938,66938,588,106,2,9.32,12,0.56,High School,Part-time,Married,No,No,Education,No,0
LID00031764,26,16310,60869,548,106,1,16.63,36,0.35,Master's,Part-time,Married,No,Yes,Business,No,0
LID00031765,56,107390,205639,745,59,4,6.71,24,0.63,PhD,Full-time,Married,Yes,Yes,Auto,No,0
LID00031766,68,32692,205009,561,40,2,19.09,24,0.73,High School,Full-time,Married,No,Yes,Auto,Yes,1
LID00031767,54,134970,111932,487,8,4,22.36,12,0.62,Bachelor's,Self-employed,Married,Yes,Yes,Home,No,0
LID00031768,68,103035,181103,448,107,1,7.9,48,0.11,High School,Full-time,Married,Yes,No,Auto,No,0
LID00031769,27,40870,50372,628,2,4,19.63,48,0.35,High School,Part-time,Single,Yes,Yes,Business,Yes,0
LID00031770,69,114868,130492,572,118,1,11.71,48,0.21,High School,Full-time,Married,No,Yes,Education,No,0
LID00031771,29,31792,231292,531,21,2,13.19,48,0.81,High School,Part-time,Single,Yes,No,Auto,No,1
LID00031772,25,135120,193034,435,74,1,19.19,60,0.31,Bachelor's,Unemployed,Married,No,No,Auto,No,0
LID00031773,20,70090,59667,750,74,4,22.64,36,0.33,PhD,Part-time,Married,No,Yes,Home,No,0
LID00031774,36,148955,139779,435,94,1,8.42,60,0.78,High School,Full-time,Single,Yes,Yes,Other,No,0
LID00031775,28,117130,64923,388,4,1,11.71,36,0.86,Bachelor's,Part-time,Single,No,Yes,Business,Yes,0
LID00031776,25,103548,185760,685,49,3,10.15,24,0.59,High School,Self-employed,Single,No,Yes,Business,No,0
LID00031777,43,29756,176992,398,10,4,9.52,24,0.28,Bachelor's,Self-employed,Married,No,No,Education,No,1
LID00031778,62,53723,36771,370,23,3,11.13,48,0.34,High School,Full-time,Divorced,No,Yes,Other,No,0
LID00031779,40,107921,165271,389,17,4,15.8,24,0.73,PhD,Unemployed,Single,Yes,No,Other,No,1
LID00031780,27,29465,40762,384,9,2,12.23,36,0.58,PhD,Part-time,Single,Yes,Yes,Education,No,0
LID00031781,35,57108,63535,553,73,4,15.94,60,0.36,Bachelor's,Unemployed,Single,Yes,No,Business,No,0
LID00031782,29,43515,237212,539,89,1,12.06,36,0.85,Master's,Full-time,Married,No,No,Home,No,1
LID00031783,56,22943,54734,758,72,1,11.18,60,0.41,Bachelor's,Full-time,Single,No,No,Home,Yes,0
LID00031784,43,103501,124627,754,79,2,14.71,60,0.21,Bachelor's,Full-time,Married,No,No,Business,No,0
LID00031785,28,21013,208759,418,16,4,19.4,48,0.34,High School,Part-time,Single,No,Yes,Education,Yes,1
LID00031786,27,146943,171249,330,11,4,8.05,24,0.13,Bachelor's,Self-employed,Married,Yes,Yes,Other,No,0
LID00031787,20,72387,29290,632,37,2,5.41,24,0.56,Master's,Full-time,Single,Yes,Yes,Education,Yes,0
LID00031788,24,61084,112345,605,48,1,22.08,12,0.66,Bachelor's,Self-employed,Married,No,No,Business,No,0
LID00031789,21,103439,108633,451,32,2,17.17,60,0.43,Master's,Full-time,Single,Yes,Yes,Other,No,0
LID00031790,57,143158,152850,800,24,4,9.55,12,0.39,Master's,Full-time,Married,Yes,Yes,Other,No,0
LID00031791,25,128907,248359,463,4,2,20.43,24,0.87,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,1
LID00031792,55,58394,27266,441,36,3,15.07,36,0.4,High School,Full-time,Single,No,No,Education,Yes,0
LID00031793,30,137009,110336,545,102,4,9.65,36,0.62,Master's,Part-time,Single,No,Yes,Education,No,0
LID00031794,29,31385,195975,658,93,2,18.11,48,0.74,Bachelor's,Full-time,Married,No,No,Home,Yes,0
LID00031795,52,129267,25064,518,89,1,11.39,48,0.38,Master's,Part-time,Single,No,Yes,Home,No,0
LID00031796,55,127695,11062,460,46,2,10.27,24,0.84,High School,Full-time,Single,Yes,Yes,Auto,No,0
LID00031797,68,35877,78132,737,110,4,17.2,60,0.69,Bachelor's,Self-employed,Divorced,No,Yes,Home,No,0
LID00031798,60,110758,112232,710,104,4,9.78,60,0.41,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,0
LID00031799,53,147861,158550,399,74,3,14.0,36,0.62,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
LID00031800,64,57744,230553,331,73,3,13.1,36,0.64,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,1
LID00031801,19,124565,73821,442,50,2,13.59,24,0.85,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LID00031802,32,53419,99853,673,14,3,18.68,60,0.62,Bachelor's,Part-time,Married,No,Yes,Auto,No,0
LID00031803,66,148243,191554,821,31,3,16.49,36,0.68,Bachelor's,Unemployed,Married,No,No,Auto,Yes,0
LID00031804,51,27945,91485,535,21,1,14.56,12,0.39,Bachelor's,Part-time,Single,Yes,No,Business,No,0
LID00031805,56,126950,98445,811,112,2,7.06,60,0.36,Bachelor's,Part-time,Single,No,No,Other,No,0
LID00031806,43,134356,169453,472,14,3,13.38,48,0.58,High School,Part-time,Married,Yes,Yes,Education,No,0
LID00031807,65,29456,79077,617,73,4,10.64,60,0.75,Bachelor's,Part-time,Single,Yes,No,Other,No,0
LID00031808,22,86371,187519,821,25,4,15.05,36,0.31,Bachelor's,Part-time,Single,No,No,Business,No,0
LID00031809,65,31697,87876,488,51,2,4.02,60,0.39,Master's,Self-employed,Single,Yes,No,Home,No,0
LID00031810,42,32744,237821,553,94,4,7.14,12,0.85,High School,Full-time,Married,Yes,Yes,Business,No,1
LID00031811,68,33508,205184,403,28,2,22.96,24,0.24,High School,Full-time,Married,No,No,Business,Yes,1
LID00031812,51,48595,229541,485,50,3,11.1,60,0.33,High School,Full-time,Single,Yes,No,Auto,No,0
LID00031813,64,65828,167221,807,4,1,13.51,60,0.76,High School,Part-time,Single,Yes,Yes,Auto,No,0
LID00031814,21,31079,172924,445,73,3,9.27,48,0.17,High School,Full-time,Single,Yes,No,Business,No,0
LID00031815,51,101311,57717,360,81,1,12.35,12,0.15,High School,Part-time,Divorced,Yes,No,Education,No,0
LID00031816,44,51546,69467,375,82,3,13.48,60,0.4,High School,Part-time,Divorced,Yes,No,Home,No,0
LID00031817,59,49228,6424,646,57,4,17.3,60,0.89,Bachelor's,Full-time,Married,No,No,Auto,No,0
LID00031818,46,116058,13412,408,103,1,21.44,36,0.45,High School,Full-time,Divorced,No,No,Auto,No,0
LID00031819,22,119074,67922,711,28,3,6.56,36,0.11,High School,Self-employed,Married,No,No,Business,Yes,0
LID00031820,35,89505,195833,353,16,4,11.26,24,0.51,High School,Full-time,Single,No,Yes,Education,No,0
LID00031821,21,72738,55666,430,19,1,18.84,36,0.36,High School,Full-time,Divorced,No,No,Auto,No,0
LID00031822,18,65424,113115,766,74,1,12.56,60,0.69,PhD,Full-time,Married,No,No,Home,No,0
LID00031823,67,129099,159216,778,48,1,11.95,24,0.21,Bachelor's,Self-employed,Single,No,Yes,Education,No,0
LID00031824,37,43166,119899,665,51,4,19.57,48,0.31,High School,Part-time,Divorced,No,Yes,Auto,No,0
LID00031825,23,114779,153743,782,86,4,15.17,24,0.85,High School,Unemployed,Single,No,No,Home,No,0
LID00031826,37,70170,21528,550,96,2,15.06,48,0.18,High School,Full-time,Divorced,No,Yes,Auto,Yes,0
LID00031827,37,82451,234176,827,93,4,22.33,60,0.62,High School,Full-time,Single,Yes,Yes,Auto,No,0
LID00031828,63,31796,166209,641,12,2,15.8,24,0.53,High School,Self-employed,Married,No,Yes,Auto,No,0
LID00031829,44,68267,36691,456,14,1,5.02,24,0.36,Master's,Unemployed,Divorced,Yes,Yes,Business,No,0
LID00031830,43,141729,71143,348,72,2,17.37,60,0.61,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
LID00031831,49,76277,12637,791,91,1,17.08,12,0.43,Master's,Full-time,Single,No,No,Other,Yes,0
LID00031832,27,74097,75170,434,17,2,6.4,60,0.26,High School,Part-time,Single,No,Yes,Home,No,0
LID00031833,35,87356,174017,708,31,4,15.57,12,0.59,PhD,Full-time,Divorced,No,Yes,Home,No,0
LID00031834,58,42305,145388,653,20,1,18.76,60,0.71,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
LID00031835,29,105464,106038,798,114,4,17.83,60,0.87,Bachelor's,Part-time,Single,Yes,No,Business,Yes,0
LID00031836,27,128693,194496,605,63,1,16.48,60,0.62,Master's,Unemployed,Single,No,Yes,Other,No,0
LID00031837,41,56437,110265,430,97,2,4.01,48,0.54,Bachelor's,Unemployed,Married,No,Yes,Home,No,0
LID00031838,41,17291,56545,334,92,2,17.97,60,0.65,High School,Unemployed,Single,Yes,Yes,Auto,No,1
LID00031839,68,59899,53798,804,67,1,13.07,48,0.75,High School,Full-time,Married,No,No,Business,No,0
LID00031840,55,120494,196772,791,34,1,7.81,48,0.66,High School,Full-time,Married,No,No,Business,No,0
LID00031841,63,99020,11423,606,80,3,6.7,12,0.21,Bachelor's,Full-time,Single,No,No,Education,No,0
LID00031842,42,52929,61510,450,60,2,7.69,12,0.33,Master's,Part-time,Single,No,No,Education,Yes,0
LID00031843,25,92415,19659,720,76,1,21.77,60,0.28,PhD,Part-time,Divorced,No,Yes,Auto,Yes,0
LID00031844,31,108040,188789,478,12,3,4.54,48,0.19,High School,Unemployed,Divorced,No,No,Business,No,0
LID00031845,60,63289,234837,567,42,1,9.9,12,0.25,High School,Full-time,Married,No,No,Home,No,0
LID00031846,48,118252,19412,409,107,2,11.59,36,0.76,High School,Self-employed,Divorced,Yes,Yes,Auto,No,0
LID00031847,41,16350,160399,762,112,2,13.03,36,0.77,High School,Full-time,Married,Yes,Yes,Education,No,1
LID00031848,33,128048,198292,760,84,1,22.22,48,0.3,High School,Full-time,Married,No,No,Business,No,0
LID00031849,37,120002,94083,734,62,2,21.94,36,0.28,PhD,Self-employed,Single,Yes,No,Other,Yes,0
LID00031850,55,98409,181256,463,7,2,13.02,60,0.47,Bachelor's,Part-time,Single,No,No,Business,No,0
LID00031851,64,59597,7297,809,71,3,17.86,36,0.14,High School,Self-employed,Single,Yes,No,Auto,No,0
LID00031852,32,41223,130118,449,81,2,10.99,36,0.63,Master's,Self-employed,Married,Yes,No,Business,Yes,0
LID00031853,31,36607,240546,656,15,3,23.28,36,0.55,Bachelor's,Full-time,Single,No,Yes,Business,No,1
LID00031854,29,60377,71384,630,52,1,4.87,60,0.77,High School,Full-time,Married,Yes,No,Auto,No,0
LID00031855,51,69796,168496,604,57,4,7.45,24,0.42,Bachelor's,Full-time,Single,No,No,Auto,Yes,0
LID00031856,25,140419,216336,419,27,4,12.39,12,0.47,Bachelor's,Full-time,Single,No,Yes,Auto,No,0
LID00031857,36,33763,242594,406,17,3,18.04,24,0.49,High School,Full-time,Single,No,No,Business,Yes,1
LID00031858,63,61752,187617,397,22,1,4.71,60,0.42,Bachelor's,Self-employed,Divorced,No,Yes,Other,Yes,0
LID00031859,22,88002,109340,486,80,2,5.66,48,0.79,PhD,Unemployed,Single,No,No,Education,No,0
LID00031860,44,30201,149746,757,18,1,14.2,48,0.86,High School,Full-time,Single,No,Yes,Other,No,0
LID00031861,58,142746,26549,700,93,4,2.12,24,0.84,Master's,Full-time,Married,Yes,No,Business,No,0
LID00031862,30,134899,108235,390,110,2,23.93,24,0.19,Bachelor's,Unemployed,Married,No,Yes,Other,No,0
LID00031863,49,33975,25365,674,85,1,7.33,12,0.82,High School,Full-time,Single,Yes,No,Business,No,0
LID00031864,48,76184,149809,358,18,2,23.09,48,0.84,Bachelor's,Part-time,Married,No,No,Education,No,1
LID00031865,58,117284,207988,314,46,3,21.09,48,0.51,Bachelor's,Self-employed,Single,No,Yes,Education,No,1
LID00031866,63,65457,93762,367,53,1,14.18,60,0.83,Bachelor's,Self-employed,Married,Yes,No,Education,No,0
LID00031867,54,55597,86098,708,14,2,13.68,48,0.29,High School,Part-time,Divorced,No,No,Business,No,0
LID00031868,19,50466,67211,377,75,2,24.21,24,0.12,High School,Full-time,Single,Yes,No,Business,No,0
LID00031869,24,87526,227778,572,43,1,5.49,24,0.35,High School,Self-employed,Single,No,Yes,Business,Yes,0
LID00031870,65,72516,65321,458,10,4,2.13,36,0.19,High School,Full-time,Single,No,No,Auto,No,0
LID00031871,28,24891,242956,317,81,4,22.26,24,0.13,Bachelor's,Full-time,Divorced,No,Yes,Business,No,1
LID00031872,28,79101,94082,570,96,2,24.2,36,0.2,Bachelor's,Part-time,Single,No,No,Education,No,0
LID00031873,40,116793,206759,716,112,4,3.1,48,0.16,Master's,Self-employed,Single,Yes,No,Other,No,0
LID00031874,48,67325,208599,633,47,3,2.09,60,0.61,PhD,Full-time,Divorced,Yes,Yes,Home,No,0
LID00031875,61,130352,57827,420,118,2,6.4,36,0.24,High School,Full-time,Single,No,Yes,Other,No,0
LID00031876,62,57995,186825,453,23,1,7.36,60,0.59,Bachelor's,Full-time,Single,Yes,No,Auto,No,0
LID00031877,25,92754,187562,446,57,3,2.71,60,0.53,Bachelor's,Part-time,Single,No,No,Other,No,0
LID00031878,49,31504,22159,706,79,1,6.76,36,0.47,Bachelor's,Unemployed,Married,No,No,Auto,No,0
LID00031879,65,109314,26048,680,93,2,17.75,36,0.26,PhD,Self-employed,Single,No,No,Home,No,0
LID00031880,38,49204,52000,325,101,3,7.46,48,0.56,Master's,Part-time,Single,No,No,Other,No,0
LID00031881,48,121516,157574,768,100,2,9.14,60,0.63,Bachelor's,Unemployed,Married,No,No,Business,No,0
LID00031882,18,78048,68382,476,52,1,24.61,60,0.49,Master's,Full-time,Single,No,Yes,Other,Yes,0
LID00031883,30,116908,22059,734,70,4,21.64,12,0.19,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
LID00031884,28,26182,58912,314,50,4,4.24,48,0.6,High School,Full-time,Single,No,No,Home,No,0
LID00031885,46,111149,113432,347,17,2,18.72,48,0.66,High School,Part-time,Single,No,Yes,Auto,No,1
LID00031886,21,84177,174713,593,16,4,16.03,36,0.4,High School,Part-time,Married,No,No,Business,No,0
LID00031887,53,37881,40391,476,49,1,13.81,24,0.34,High School,Full-time,Divorced,No,No,Home,No,0
LID00031888,32,149895,197365,754,114,2,19.24,24,0.46,High School,Full-time,Married,Yes,No,Home,No,0
LID00031889,20,82480,221740,804,42,4,2.35,48,0.61,Bachelor's,Full-time,Single,No,No,Home,No,0
LID00031890,68,145272,22492,604,14,2,22.11,60,0.87,High School,Full-time,Single,No,No,Other,No,0
LID00031891,46,46846,26380,526,29,4,9.27,60,0.41,High School,Part-time,Single,Yes,Yes,Auto,No,0
LID00031892,38,114313,192031,558,17,3,12.78,60,0.16,Master's,Full-time,Married,No,Yes,Home,No,0
LID00031893,19,78301,160593,374,57,4,14.21,12,0.16,Master's,Self-employed,Married,No,Yes,Education,No,0
LID00031894,23,86981,207433,383,14,1,19.19,24,0.73,Master's,Self-employed,Single,No,Yes,Business,No,1
LID00031895,48,44743,143457,589,99,1,17.31,60,0.24,High School,Unemployed,Single,Yes,Yes,Education,Yes,0
LID00031896,41,79233,237648,725,76,1,22.41,60,0.58,High School,Part-time,Married,Yes,No,Education,No,0
LID00031897,57,52909,98231,384,31,2,11.09,48,0.25,Bachelor's,Part-time,Divorced,Yes,No,Home,No,0
LID00031898,34,88551,59004,798,102,3,20.93,48,0.6,High School,Full-time,Married,No,Yes,Auto,Yes,0
LID00031899,22,132382,165669,482,110,4,17.48,24,0.49,Master's,Full-time,Single,No,No,Home,Yes,0
LID00031900,19,128996,168622,393,106,3,9.11,60,0.27,Master's,Full-time,Single,No,Yes,Education,No,0
LID00031901,29,53897,231552,379,67,4,13.63,36,0.36,Bachelor's,Full-time,Married,Yes,No,Business,No,0
LID00031902,22,27017,109948,463,97,2,23.19,24,0.43,High School,Full-time,Married,Yes,No,Auto,No,0
LID00031903,59,39592,59371,489,9,1,24.91,60,0.77,Bachelor's,Self-employed,Single,Yes,Yes,Home,No,1
LID00031904,58,17443,151143,563,86,1,7.9,36,0.22,Master's,Full-time,Married,No,Yes,Auto,No,0
LID00031905,37,18147,238016,707,110,3,8.52,36,0.55,High School,Part-time,Married,No,No,Home,No,1
LID00031906,25,23424,95439,388,118,4,6.82,24,0.8,High School,Full-time,Divorced,No,No,Home,No,0
LID00031907,18,60825,246596,321,114,3,8.65,48,0.6,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
LID00031908,23,47863,241034,548,43,3,8.08,12,0.33,Bachelor's,Unemployed,Single,Yes,Yes,Education,Yes,0
LID00031909,28,144846,114699,459,90,1,4.68,36,0.23,Bachelor's,Full-time,Single,Yes,No,Other,No,0
LID00031910,20,139279,182406,468,97,2,20.75,24,0.24,Bachelor's,Part-time,Single,No,Yes,Business,Yes,0
LID00031911,48,111845,200672,345,14,3,9.78,12,0.33,PhD,Part-time,Married,No,No,Home,No,0
LID00031912,45,25212,72760,397,104,3,5.07,60,0.81,High School,Part-time,Single,Yes,Yes,Education,Yes,0
LID00031913,64,75914,207842,318,31,1,13.8,60,0.6,Master's,Self-employed,Married,No,Yes,Home,No,1
LID00031914,60,110009,161559,448,19,1,6.08,36,0.47,High School,Self-employed,Single,Yes,Yes,Home,No,0
LID00031915,22,129302,163742,811,52,4,18.5,24,0.38,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,No,0
LID00031916,43,49860,210550,454,36,3,10.77,12,0.3,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
LID00031917,33,86034,245665,385,7,4,4.19,48,0.19,PhD,Full-time,Single,No,No,Auto,No,0
LID00031918,48,66036,135766,822,112,4,9.98,60,0.31,Bachelor's,Full-time,Divorced,No,No,Home,No,0
LID00031919,45,68677,33786,639,27,4,22.23,60,0.82,Master's,Full-time,Single,Yes,No,Home,No,0
LID00031920,24,89403,214689,425,57,3,7.97,36,0.12,High School,Part-time,Single,Yes,No,Business,No,0
LID00031921,55,49401,78597,431,80,2,11.74,12,0.87,Bachelor's,Full-time,Single,Yes,Yes,Business,No,0
LID00031922,26,58935,141054,450,93,4,24.36,48,0.11,Bachelor's,Full-time,Married,No,No,Home,No,0
LID00031923,56,81802,141600,508,33,3,10.36,48,0.84,High School,Unemployed,Single,No,Yes,Education,No,1
LID00031924,52,80672,123697,815,76,2,21.18,36,0.27,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,0
LID00031925,60,115245,67154,731,114,2,7.01,60,0.23,Master's,Part-time,Married,No,Yes,Education,No,0
LID00031926,44,54692,232148,327,2,1,15.16,12,0.68,Master's,Part-time,Divorced,No,No,Other,Yes,1
LID00031927,29,62723,11699,693,69,3,5.11,48,0.53,Master's,Full-time,Single,Yes,Yes,Other,No,0
LID00031928,42,35889,20872,822,81,4,7.48,60,0.79,High School,Full-time,Single,Yes,Yes,Business,No,0
LID00031929,60,89283,155878,754,37,3,17.15,12,0.67,Bachelor's,Self-employed,Married,No,Yes,Home,No,0
LID00031930,46,91573,179450,428,96,4,5.09,60,0.63,High School,Self-employed,Married,No,Yes,Business,No,0
LID00031931,48,123370,21661,461,3,3,24.0,12,0.61,High School,Full-time,Single,No,No,Education,No,0
LID00031932,51,41274,179691,396,21,3,10.76,36,0.24,Bachelor's,Full-time,Single,No,Yes,Education,No,0
LID00031933,50,78609,95500,845,19,3,12.57,36,0.62,High School,Self-employed,Single,No,No,Education,No,0
LID00031934,44,147603,12660,355,16,2,3.28,48,0.56,High School,Full-time,Single,Yes,Yes,Auto,No,0
LID00031935,19,133448,102396,361,98,2,11.53,48,0.42,Master's,Full-time,Married,Yes,Yes,Auto,Yes,0
LID00031936,31,119122,30490,555,54,2,5.87,24,0.8,High School,Part-time,Married,Yes,Yes,Business,Yes,0
LID00031937,30,146315,143607,847,32,4,24.76,48,0.69,High School,Full-time,Divorced,Yes,Yes,Auto,Yes,0
LID00031938,41,136990,217702,448,21,3,8.59,60,0.45,Master's,Self-employed,Single,No,Yes,Education,No,0
LID00031939,22,96954,234846,763,31,4,5.87,36,0.84,Master's,Full-time,Married,Yes,No,Education,No,0
LID00031940,51,89918,62660,421,118,3,8.02,12,0.32,High School,Full-time,Single,No,No,Auto,Yes,0
LID00031941,40,38813,23773,810,72,3,14.28,60,0.21,Master's,Unemployed,Married,No,No,Business,No,0
LID00031942,36,20453,143552,742,59,4,13.89,60,0.34,High School,Unemployed,Married,Yes,No,Auto,No,1
LID00031943,47,61144,123622,806,113,3,24.11,36,0.39,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,0
LID00031944,66,102149,157724,421,118,1,4.2,48,0.61,Bachelor's,Part-time,Single,Yes,No,Home,No,0
LID00031945,60,93676,17610,455,115,1,18.1,60,0.79,Master's,Part-time,Married,No,No,Auto,No,0
LID00031946,33,56941,214972,423,38,3,8.81,36,0.58,PhD,Full-time,Married,No,Yes,Business,Yes,0
LID00031947,69,131106,205379,476,3,1,10.94,48,0.3,High School,Self-employed,Married,No,No,Other,No,0
LID00031948,67,15008,159172,404,7,4,2.08,24,0.19,Bachelor's,Self-employed,Single,Yes,No,Home,No,1
LID00031949,69,84239,95442,354,104,3,4.04,60,0.25,Master's,Self-employed,Married,No,No,Business,No,0
LID00031950,57,47880,142995,557,97,4,18.42,36,0.8,High School,Self-employed,Single,No,No,Business,No,0
LID00031951,51,16342,73137,741,20,1,16.94,36,0.65,High School,Full-time,Single,Yes,No,Auto,Yes,0
LID00031952,66,114760,5639,325,84,2,9.12,24,0.43,High School,Full-time,Married,No,No,Auto,No,0
LID00031953,28,129078,214880,605,56,2,22.26,36,0.29,High School,Self-employed,Divorced,No,No,Business,Yes,0
LID00031954,31,104022,12855,329,1,2,6.09,24,0.78,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
LID00031955,65,124703,69084,441,22,3,18.51,48,0.18,High School,Part-time,Single,Yes,No,Home,No,0
LID00031956,64,146751,187470,314,110,1,17.67,60,0.33,Master's,Part-time,Married,No,No,Other,No,0
LID00031957,32,54867,158310,492,39,4,10.49,48,0.29,High School,Full-time,Divorced,Yes,Yes,Home,No,0
LID00031958,52,74806,206930,645,30,2,5.67,60,0.76,Master's,Full-time,Divorced,Yes,Yes,Other,Yes,0
LID00031959,24,121237,238664,350,33,2,23.12,24,0.8,High School,Part-time,Married,No,No,Home,Yes,1
LID00031960,46,49862,54070,414,46,3,7.54,60,0.72,Master's,Self-employed,Single,No,No,Auto,No,0
LID00031961,61,22309,230558,825,1,4,23.75,36,0.65,Bachelor's,Full-time,Married,No,No,Education,Yes,1
LID00031962,39,132166,110443,604,107,3,22.94,48,0.76,High School,Self-employed,Single,Yes,No,Business,No,0
LID00031963,40,148212,156338,601,27,4,9.61,24,0.45,Master's,Full-time,Single,Yes,No,Other,No,0
LID00031964,41,20683,222412,625,81,1,21.98,60,0.53,Master's,Full-time,Single,No,Yes,Home,No,1
LID00031965,52,89622,56751,738,109,3,5.16,24,0.5,Bachelor's,Part-time,Married,Yes,Yes,Auto,No,0
LID00031966,68,139675,66751,412,118,4,23.78,24,0.52,Bachelor's,Part-time,Married,No,Yes,Education,No,0
